paper_id,covidence_id,title,authors,resolved_source_category,resolved_source_subtype,resolved_source_route_source,source_text_json_path,trimmed_text_json_path,validated_text_json_path,preferred_text_source,proceedings_detected,trim_status,trim_reason,qc_status,manual_follow_up_required,best_match_page_index,title_score,author_score,combined_score,section_heading_count,body_char_count,header_only_flag,spillover_flag,span_located,span_detection_method,start_boundary_ok,start_boundary_rule,next_header_rule,meaningful_tail_gap_count,best_match_excerpt,qc_note,checked_at_utc
1437,1437,Acute lower limb spasticity: Stiff person syndrome responsive to immunomodulatory therapy in an adolescent female,Ogilvie R.; Kolski H.,conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\1437.json,qa\trimming\reports\batch_008\text_trimmed\1437.json,qa\trimming\reports\batch_008\text_trimmed\1437.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,0,1.0000,1.0000,1.0000,2,1414,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"P.026 Acute lower limb spasticity: Stiff person syndrome responsive to immunomodulatory therapy in an adolescent female R Ogilvie (Edmonton)* H Kolski (Edmonton) doi: 10.1017/cjn.2017.111 Background: Stiff person syndrome (SPS) is a rare disorder presenting with progressive stiffness and spasms of the musculature of the trunk and limbs. SPS is reported very rarely in children and adolescents, with 5 cases over 25 years in a recent 99 patient cohort. Methods: Case Study Results: Herein we report ",Trimmed proceedings text matches and appears complete.,2026-04-10T08:20:45.516951+00:00
1511,1511,Stiff-limb syndrome: Thinking about that!,Delorme A.; Pencu D.E.; De Saint-Hubert G.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1511.json,qa\trimming\reports\batch_008\text_trimmed\1511.json,qa\trimming\reports\batch_008\text_trimmed\1511.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,26,0.8667,0.6667,0.8167,10,7424,false,false,true,trim_record_indices,true,soft_header::author+institution,next_soft_header,0,"0028 Sti ﬀ-Limb Syndrome: Thinking about that! Alicia Delorme 1, Daniela Elena Pencu 2, Gaetan de Saint-Hubert 1 1Internal Medecine Department, Grand hôpital de Charleroi, Gilly, Belgium; 2Internal Medecine Department, Grand Hôpital de Charleroi, Gilly, Belgium The acquired results pointed towards a diagnosis of systemic capillary leak syndrome. Initially, treatment with a leukotrein antagonist (montelukast 10 mg), theophylline (xanthium 400 mg) and H1 antagonists (ranitidine 300 mg, ceterizine ",Trimmed proceedings text matches and appears complete.,2026-04-10T08:20:49.126565+00:00
1602,1602,Progressive encephalomyelitis with rigidity and myoclonus - Case report,Barbov I.; Stojkoska F.; Petovska-Cvetkovska D.; Lazarova S.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1602.json,qa\trimming\reports\batch_008\text_trimmed\1602.json,qa\trimming\reports\batch_008\text_trimmed\1602.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,17,1.0000,1.0000,1.0000,4,1899,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"EPR1030 Progressive encephalomyelitis with rigidity and myoclonus – case report I. Barbov 1, F. Stojkoska 2, D. Petovska-Cvetkovska 3, S. Lazarova 4 1 Neuromuscular disorders and Multiple scclerosis, University Clinic for neurology, 2 Neuromuscular disorders , University Clinic for neurology, 3 Cerebrovscular disorders , University Clinic for neurology, 4 University Clinic of Neurology, Skopje, North Macedonia Background and aims: Progressive encephalomyelitis with rigidity and myoclonus (PERM) ",Trimmed proceedings text matches and appears complete.,2026-04-10T08:20:57.373198+00:00
1605,1605,A stiff woman,Srinithya F.; Gadde S.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1605.json,qa\trimming\reports\batch_008\text_trimmed\1605.json,qa\trimming\reports\batch_008\text_trimmed\1605.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,360,1.0000,1.0000,1.0000,2,2885,false,false,true,trim_record_indices,true,soft_header::author+institution+uppercase_title+control_id,next_soft_header,0,"A STIFF WOMAN FNU Srinithya1; Saikrishna Gadde2. 1Brookwood Baptist, Birmingham, AL; 2Ochsner Medical Center, Birmingham, AL. (Control ID #3186163) LEARNING OBJECTIVE #1: Recognize clinical features and labora- tory finding of Stiff Person Syndrome (SPS) LEARNING OBJECTIVE #2: Identify disorders associated with Stiff Person syndrome CASE: A 37year old female with no significant past medical history presented with refractory stiffness and weakness. Initial symptom started 3 months ago with her ri",Trimmed proceedings text matches and appears complete.,2026-04-10T08:21:39.323095+00:00
1611,1611,Presence of systemic autoantibodies and associated comorbid conditions in a large cohort of stiff person syndrome,Comisac M.; Wang Y.; Aljarallah S.; Lukish N.; Newsome S.,conference_abstract,group_conference_abstract,heuristic,data\extraction_json\text\1611.json,,data\extraction_json\text\1611.json,full_text,false,not_needed,Document does not look like a large proceedings/program PDF.,untrimmed_localised,true,0,0.9866,1.0000,0.9899,5,2372,false,false,false,,false,,,0,"Presence of Systemic Autoantibodies and Associated Comorbid Conditions in a Large Cohort of Stiff Person Syndrome (P2.2-030) Michael Comisac, Yujie Wang, Salman Aljarallah, Nick Lukish, Scott Newsome First published April 16, 2019, Objective: To investigate the presence of autoantibodies and their correlation to associated diseases in patients with anti-glutamic acid decarboxylase (antiGAD65-ab)-related Stiff Person Syndrome (SPS). Background: SPS is a rare disorder that can present with a varie",Target appears localised in full proceedings text; trimming/manual review is still required.,2026-04-10T08:21:39.355373+00:00
1662,1662,Progressive encephalomyelitis with rigidity and myoclonus with antibodies to glycine receptor presenting with temporomandibular joint dislocation,Mahdi Aljedani R.; Meyer I.; Novy J.; Pagani J.-L.; Arlettaz L.; Ribi C.,conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\1662.json,qa\trimming\reports\batch_008\text_trimmed\1662.json,qa\trimming\reports\batch_008\text_trimmed\1662.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,26,0.9446,1.0000,0.9585,4,2854,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"P72 Progressive encephalomyelitis with rigidity and myoclonus with antibodies to glycine receptor presenting with temporo- mandibular joint dislocation R. Mahdi Aljedani1, I. Meyer2, J. Novy2, J-L. Pagani3, L. Arlettaz4, C. Ribi1 1) Division of Immunology and Allergy, Department of Medicine, University Hos- pital Lausanne (CHUV), Lausanne 2) Neurology Service, Department of Clinical Neuroscience, CHUV, Lausanne 3) Department of Intensive Care Unit, CHUV, Lausanne 4) Division of Immunology and Al",Trimmed proceedings text matches and appears complete.,2026-04-10T08:21:41.212929+00:00
1664,1664,A rare person with Stiff Person syndrome,Suciu R.; Stoicanescu D.; Cevei M.; Bodog F.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1664.json,qa\trimming\reports\batch_008\text_trimmed\1664.json,qa\trimming\reports\batch_008\text_trimmed\1664.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,129,0.9682,1.0000,0.9761,0,1539,false,false,true,trim_record_indices,true,soft_header::author+institution+wrapped_title,next_abstract_boundary,0,"E-P10.05A rare person with Stiff Person syndrome R. Suciu 1, D. Stoicanescu 2, M. Cevei 1, F. Bodog 1; 1University of Oradea, Faculty of Medicine and Pharmacy, Oradea, Romania, 2University of Medicine and Pharmacy “Victor Babes ”, Timisoara, Romania. Stiff Person syndrome is a very rare and severe neuro- muscular condition, with a prevalence estimated at 1/ 1000000. It is characterized by trunk and limb stiffness, painful muscle spasms, having a signi ﬁcant impact on the ability of performing da",Trimmed proceedings text matches and appears complete.,2026-04-10T08:21:49.939238+00:00
1668,1668,Botulinum toxin for the treatment of muscle spasms associated with stiff person syndrome,Moukheiber E.; Comisac M.; Newsome S.,conference_abstract,group_conference_abstract,heuristic,data\extraction_json\text\1668.json,,data\extraction_json\text\1668.json,full_text,false,not_needed,Document does not look like a large proceedings/program PDF.,untrimmed_localised,true,0,0.6677,1.0000,0.7508,5,3756,false,false,false,,false,,,0,"AbstractAbstract Objective: describe the safety and utility of botulinum toxin in mitigating muscle spasms/rigidity in Stiff Person Syndrome (SPS). Background: SPS is a rare, chronic and disabling disorder that causes marked muscle spasms, stiffness, and rigidity. Persons suffering from SPS may have a varied presentation but, most notably, chronic and disabling muscular spasms which cause signi@cant disability. Pharmacotherapies are often poorly tolerated due to sedation and cognitive impairment",Target appears localised in full proceedings text; trimming/manual review is still required.,2026-04-10T08:21:49.972236+00:00
1675,1675,Autologous Haematopoietic Stem Cell Transplantation (Auto-HSCT) in Stiff Person Syndrome (SPS): The UK experience,Thorpe A.; Kass-Iliyya L.; Jessop H.; Chantry A.; Hadjivassiliou M.; Snowden J.; Sharrack B.,conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\1675.json,,data\extraction_json\text\1675.json,full_text,false,not_needed,Document does not look like a large proceedings/program PDF.,untrimmed_localised,true,2,0.9524,1.0000,0.9643,6,5791,false,false,false,,false,,,0,"6/20/23, 2:06 PM Autologous Haematopoietic Stem Cell Transplantation (Auto-HSCT) in Stiff Person Syndrome (SPS): The UK Experience (S43.003) | Neurology Further work is warranted to optimise patient selection and establish the efficacy, long-term safety, and cost-effectiveness of this treatment. Disclosure: Dr. Thorpe has nothing to disclose. Dr. Kass-Iliyya has nothing to disclose. Dr. Jessop has nothing to disclose. Dr. Chantry has nothing to disclose. Dr. Hadjivassiliou has nothing to disclos",Target appears localised in full proceedings text; trimming/manual review is still required.,2026-04-10T08:21:50.162308+00:00
1721,1721,Anti-glutamic acid decarboxylase positive stiff person syndrome treated with immunoglobulin in a 38-year old filipina: A case report,Perez J.A.L.; Damian L.,conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\1721.json,qa\trimming\reports\batch_008\text_trimmed\1721.json,qa\trimming\reports\batch_008\text_trimmed\1721.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,0,1.0000,1.0000,1.0000,0,1592,false,false,true,trim_record_indices,true,after_coded_boundary_preamble,next_abstract_boundary,0,"Anti-glutamic acid decarboxylase positive stiff person syndrome treated with immunoglobulin in a 38-year old ﬁlipina: A case report J.A.L. Perez, L. Damian St. Luke's Medical Center, Institute for Neurosciences, Quezon City, Philippines Stiff Person Syndrome (SPS) is a rare autoimmune neuromus- cular disorder that impairs GABAergic inhibition of skeletal muscle. It is a debilitating disease that leads to muscle rigidity, spasms and poor quality of life. The syndrome is managed symptomatically wi",Trimmed proceedings text matches and appears complete.,2026-04-10T08:21:50.398575+00:00
