paper_id,covidence_id,title,authors,source_filename,source_text_json_path,trimmed_text_json_path,n_pages,abstract_block_count,title_like_line_count,author_like_line_count,program_marker_count,proceedings_signal_score,proceedings_detected,index_detected,index_confidence,index_listed_page,index_prev_code,index_next_code,page_map_method,estimated_offset,offset_confidence,fallback_triggered,trim_status,trim_reason,trim_method,trim_mode,matched_block_code,matched_block_title,title_score,author_score,match_score,start_rule,end_rule,body_signal_count,spillover_flag,header_only_flag,candidate_rank,start_page_index,end_page_index,start_line_global_index,end_line_global_index_exclusive,trimmed_at_utc
1339,1339,Anti-GAD65 antibody testing at a tertiary care center,Vodopivec I.; Loomis A.; Baron J.; Cho T.; Bhattacharyya S.,1339_Vodopivec - Anti-GAD65 tertiary.pdf,data\extraction_json\text\1339.json,,1,0,4,2,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1343,1343,Case control analysis of glycine receptor autoimmunity,Lopez-Chiriboga A.S.; Hinson S.; Bower J.; Matsumoto J.; Hassan A.; Basal E.; Lennon V.; Pittock S.; McKeon A.,1343_Lopez - Case Control Analysis of Glycine Receptor Autoimmunity.pdf,data\extraction_json\text\1343.json,,2,0,4,7,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1381,1381,Determination of antibodies to GAD67 and other antigens in patients with GAD65 antibody-associated syndromes,Gresa-Arribas N.; Arino H.; Sabater L.; Caballero E.; Alba M.; Martinez-Hernandez E.; Petit M.; Saiz A.; Dalmau J.; Graus F.,1381_Gresa - Determination of Antibodies to GAD67 and Other Antigens in Patients with GAD65 Antibody.pdf,data\extraction_json\text\1381.json,,1,1,7,4,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1388,1388,A retrospective analysis of patient-reported outcomes for 34 patients with stiff person syndrome receiving home IVIg infusions,Ladha S.; Ayer G.; Souayah N.,1388_Ladha - A Retrospective Analysis Of Patient.pdf,data\extraction_json\text\1388.json,,1,1,7,2,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1394,1394,Inpatient physiotherapy management for stiff person syndrome,Kahraman T.; Balci B.; Sengun I.S.,1394_Kahraman Inpatient physiotherapy management for stiff person syndrome.pdf,data\extraction_json\text\1394.json,,5,16,71,33,1,1,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1421,1421,Response to IVIG leads to diagnosis of stiff person syndrome in a patient with limbic encephalitis and GAD65 autoantibodies (AB) without diabetes,Khan M.S.; Hao J.B.; Chaudhry F.; Tiwari A.; Sharma H.; Jaume J.C.,1421_edrv0001.pdf,data\extraction_json\text\1421.json,,1,0,0,0,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1422,1422,Intrathecal baclofen therapy for GAD(+) stiff-person syndrome: A case series of 4 patients,Ungar L.; Taira T.; Zibly Z.,1422_Ungar L. et al. - 2017 - Intrathecal baclofen therapy for GAD(+) stiff-pers.pdf,data\extraction_json\text\1422.json,,460,163,134,153,0,2,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1426,1426,Respiratory manifestations of stiff person syndrome (SPS),Woodford M.R.; Pack K.; Allen A.; Rakocevic G.; Sexauer W.P.,1426_Woodford M.R. et al. - 2017 - Respiratory manifestations of stiff person syndrom.pdf,data\extraction_json\text\1426.json,,1,0,10,3,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1437,1437,Acute lower limb spasticity: Stiff person syndrome responsive to immunomodulatory therapy in an adolescent female,Ogilvie R.; Kolski H.,1437_Ogilvie R. and Kolski H. - 2017 - Acute lower limb spasticity Stiff person syndrome.pdf,data\extraction_json\text\1437.json,qa\trimming\reports\batch_008\text_trimmed\1437.json,1,3,15,4,0,3,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,P.026,P.026 Acute lower limb spasticity: Stiff person syndrome responsive to immunomodulatory therapy in an adolescent female R Ogilvie (Edmonton)* H Kolski (Edmonton),0.9436,1.0000,0.9577,,,2,false,false,1,0,0,5,33,2026-04-10T08:16:11.301498+00:00
1501,1501,Ocular motor function in stiff person syndrome-Role of GABA and beyond,Wang F.; Neilson L.; Wang H.; Wilmot G.; Shaikh A.,1501_Wang - Ocular motor function in stiff person syndrome.pdf,data\extraction_json\text\1501.json,,1,1,4,1,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
