paper_id,covidence_id,title,authors,resolved_source_category,resolved_source_subtype,resolved_source_route_source,source_text_json_path,trimmed_text_json_path,validated_text_json_path,preferred_text_source,proceedings_detected,trim_status,trim_reason,qc_status,manual_follow_up_required,best_match_page_index,title_score,author_score,combined_score,section_heading_count,body_char_count,header_only_flag,spillover_flag,span_located,span_detection_method,start_boundary_ok,start_boundary_rule,next_header_rule,meaningful_tail_gap_count,best_match_excerpt,qc_note,checked_at_utc
1229,1229,Progressive encephalomyelitis with rigidity and myoclonus (PERM) associated with glycine receptor antibodies as first manifestation of hodgkin's lymphoma: A case report,Borellini L.; Lanfranconi S.; Trezzi I.; Franco G.; Di Fonzo A.; Bonato S.; Bresolin N.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1229.json,qa\trimming\reports\batch_003\text_trimmed\1229.json,qa\trimming\reports\batch_003\text_trimmed\1229.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,79,0.9050,1.0000,0.9287,5,1959,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"P11168 Progressive encephalomyelitis with rigidity and myoclonus (PERM) associated with glycine receptor antibodies as first manifestation of Hodgkin’s lymphoma: a case report L. Borellini, S. Lanfranconi, I. Trezzi, G. Franco, A. Di Fonzo, S. Bonato, N. Bresolin IRCCS Foundation Ca’ Granda Ospedale Maggiore Policlinico, Dino Ferrari Center , Neuroscience Section, Department of Pathophysiology and Transplantation, University of Milan, Milan, Italy., Milan, Italy Background and aims: Progressive ",Trimmed proceedings text matches and appears complete.,2026-04-10T08:33:53.391852+00:00
1230,1230,Stiff Person Syndrome: A female case report with focal onset and multiple limb involvement,Vaz S.; Barros A.; Calado A.; Sequeira J.; Melancia D.; Fernandes A.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1230.json,qa\trimming\reports\batch_003\text_trimmed\1230.json,qa\trimming\reports\batch_003\text_trimmed\1230.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,228,1.0000,1.0000,1.0000,4,1895,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"P32164 Stiff Person Syndrome: a female case report with focal onset and multiple limb involvement S. Vaz1, A. Barros1, A. Calado1, J. Sequeira2, D. Melancia1, A. Fernandes1 1 Neurology, Centro Hospitalar Lisboa Central, Lisbon, Portugal, 2 Lisbon, Portugal Background and aims: Stiff Person Syndrome (SPS) is a rare autoimmune neuromuscular disease, characterised by progressive, fluctuating muscular rigidity with superimposed intense spasms. Usually, axial and proximal appendicular muscles are aff",Trimmed proceedings text matches and appears complete.,2026-04-10T08:34:01.934089+00:00
1231,1231,Therapeutic challenges of stiff person syndrome: A case report,Varga E.T.; Gyorgyi Md T.; Vecsei L.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1231.json,qa\trimming\reports\batch_003\text_trimmed\1231.json,qa\trimming\reports\batch_003\text_trimmed\1231.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,253,1.0000,1.0000,1.0000,5,1808,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"P32209 Therapeutic challenges of stiff person syndrome: a case report E.T. Varga1, T. Györgyi Md2, L. Vécsei1 1 Szeged, Hungary, 2 First Med Centers, Budapest, Hungary Background and aims: Stiff person syndrome (SPS) is a rare neuroimmunologic, sometimes paraneoplastic neuromuscular disorder. Here we present a case in order to highlight the difficulties of long-term treatment of SPS in order to ensure the patient’s quality of life due to the wide range of side effects and complications of therap",Trimmed proceedings text matches and appears complete.,2026-04-10T08:34:10.527922+00:00
1233,1233,Stiff person syndrome,Dosekova P.; Krastev G.; Haring J.; Lackovic R.,conference_abstract,multi_case_conference_abstract,manual_review,data\extraction_json\text\1233.json,qa\trimming\reports\batch_003\text_trimmed\1233.json,qa\trimming\reports\batch_003\text_trimmed\1233.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,590,1.0000,1.0000,1.0000,6,2115,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"1791 Stiff person syndrome P. Dosekova, G. Krastev, J. Haring, R. Lackovic (Trnava, Slovakia (Slovak Republic)) Objective: Two case reports of Stiff person syndrome (SPS) and SPS variant- Stiff limb syndrome. Background: Stiff person syndrome is a rare autoimmune disorder of central nervous system characterized by progressive rigidity of axial and limb muscles and episodic painful spasms. SPS can be class iﬁed into classic SPS, paraneoplastic SPS and its variants- e.g. Stiff limb syndrome. Diagn",Trimmed proceedings text matches and appears complete.,2026-04-10T08:34:46.587980+00:00
1237,1237,Stiff person syndrome: Case series,Sasse E.; Amorelli G.; Spitz M.; Germano C.S.B.; Vasconcellos L.F.,conference_abstract,multi_case_conference_abstract,manual_review,data\extraction_json\text\1237.json,qa\trimming\reports\batch_003\text_trimmed\1237.json,qa\trimming\reports\batch_003\text_trimmed\1237.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,600,1.0000,1.0000,1.0000,5,2346,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"1822 Stiff person syndrome: Case series E. Sasse, G. Amorelli, M. Spitz, C.S.B. Germano, L.F. Vasconcellos (Rio De Janeiro, Brazil) Objective: To report and discuss three cases of Stiff Person Syn- drome (SPS) with distinguished clinical features. Background: SPS is a rare disorder characterised by progressive ﬂuctuating muscular rigidity and spasm, variable in distribution and severeness. Classical cases have antibodies against glutamic acid decar- boxylase (GAD), but paraneoplastic cases may h",Trimmed proceedings text matches and appears complete.,2026-04-10T08:35:17.992861+00:00
1239,1239,Stiff-person syndrome and hypogammaglobulinaemia: An unusual combination,Suratannon N.; Dalm V.; Van Bilsen K.; Van Paassen P.; Tervaert J.W.C.; Driessen G.J.; Wentink M.W.; Van Der Burg M.; Van Hagen P.M.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1239.json,qa\trimming\reports\batch_003\text_trimmed\1239.json,qa\trimming\reports\batch_003\text_trimmed\1239.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,37,1.0000,0.6250,0.9062,4,2912,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"1001 Stiff-person syndrome and hypogammaglobulinaemia: an unusual combination Suratannon, N 1,2; Dalm, V 3; van Bilsen, K 4; van Paassen, P 5; Tervaert, JWC 5; Driessen, GJ 6; Wentink, MW 3; van der Burg, M 3;van Hagen, PM 1,3,4 1Chulalongkorn University, Bangkok, Thailand, 2Erasmus Medical center, Immunology, Rotterdam, the Netherlands; 3Erasmus Medical Center, Immunology, Rotterdam, the Netherlands; 4Erasmus Medical Center, Internal Medicine, Rotterdam, the Netherlands; 5Maastricht University,",Trimmed proceedings text matches and appears complete.,2026-04-10T08:35:22.988448+00:00
1242,1242,Stiff-person syndrome in association with cerebellar ataxia: Overlapping syndrome: A case report,Chauhan V.H.; Jowkar A.A.,conference_abstract,single_case_conference_abstract,manual_review,data\extraction_json\text\1242.json,qa\trimming\reports\batch_003\text_trimmed\1242.json,qa\trimming\reports\batch_003\text_trimmed\1242.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,235,0.9857,0.0000,0.7393,1,443,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"M311WIP . Stiff-Person Syndrome in Association with Cerebellar Ataxia: Overlapping Syndrome: A Case Report Varun H. Chauhan and Abbas A. Jowkar. Detroit, MI SPS (Stiff-person Syndrome) is a rare autoimmune condi- tion; part of stiff person spectrum disorder (SPSD), that also includes overlapping syndromes: SPS or stiff limb syn- drome (SLS) in association with cerebellar ataxia, epilepsy, or limbic encephalitis. Here, we report one such uncommon case of SPS in association with cerebellar ataxia:",Trimmed proceedings text matches and appears complete.,2026-04-10T08:35:33.632387+00:00
1245,1245,Bilateral hip fracture during hospitalization for spasm exacerbation in an adult with stiff person syndrome: A case report,Podobinski T.K.; Mimbella P.C.; Irvine M.J.; Verduzco-Gutierrez M.,conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\1245.json,qa\trimming\reports\batch_003\text_trimmed\1245.json,qa\trimming\reports\batch_003\text_trimmed\1245.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,0,1.0000,0.2500,0.8125,4,1331,false,false,true,trim_record_indices,true,after_coded_boundary,next_abstract_boundary,0,"Bilateral Hip Fracture During Hospitalization for Spasm Exacerbation in an Adult with Stiff Person Syndrome: A Case Report Tomasz K. Podobinski, DO (University of TX-UT Houston, Houston, Texas, United States), Paolo C. Mimbella, MD, Michael J. Irvine, DO, Monica Verduzco-Gutierrez, MD Disclosures: Tomasz Podobinski: I Have No Relevant Financial Re- lationships To Disclose Case/Program Description: The patient is a 47-year-old woman with history of breast cancer status post left mastectomy and ch",Trimmed proceedings text matches and appears complete.,2026-04-10T08:35:33.766591+00:00
1246,1246,Acute rehabilitation of a patient with stiff person syndrome (SPS) and GAD-antibody cerebellar Ataxia: A case report,Strong N.A.; Love N.F.; Brusky K.M.; Salim S.,conference_abstract,single_case_conference_abstract,heuristic,data\extraction_json\text\1246.json,qa\trimming\reports\batch_003\text_trimmed\1246.json,qa\trimming\reports\batch_003\text_trimmed\1246.json,trimmed_text,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,confirmed_full,false,0,1.0000,0.5000,0.8750,4,2212,false,false,true,trim_record_indices,true,coded_boundary,next_abstract_boundary,0,"Poster 360 Acute Rehabilitation of a Patient with Stiff Person Syndrome (SPS) and GAD-Antibody Cerebellar Ataxia: A Case Report Nicole A. Strong, DO (Univ of Rochester, Rochester, New York, United States), Nicholas F. Love, MD, Kristen M. Brusky, DO, Sara Salim, MD Disclosures: Nicole Strong: I Have No Relevant Financial Relationships To Disclose Case/Program Description: The patient presented after months of progressive gait instability and low back pain that was initially attributed to SI join",Trimmed proceedings text matches and appears complete.,2026-04-10T08:35:33.973521+00:00
1249,1249,Thymic abnormalities and stiff person syndrome,Yanlin R.C.; Kabir T.; Asmat A.; Basheer D.; Aneez A.,conference_abstract,multi_case_conference_abstract,manual_review,data\extraction_json\text\1249.json,,data\extraction_json\text\1249.json,full_text,false,not_needed,Document does not look like a large proceedings/program PDF.,untrimmed_localised,true,0,1.0000,1.0000,1.0000,4,3602,false,false,false,,false,,,0,"Cardiothoracic Surgery SESSION TITLE: Global Case Report Poster - Cardiothoracic Surgery SESSION TYPE: Global Case Report Poster PRESENTED ON: Tuesday, October 25, 2016 at 01:30 PM - 02:30 PM Thymic Abnormalities and Stiff Person Syndrome Rachel Chen Yanlin MBBS* Tousif Kabir MBBS Atasha Asmat MMed; and Dokev Basheer Ahmed Aneez MBBS Division of Thoracic Surgery, Department of General Surgery, Tan Tock Seng Hospital, Singapore, Singapore INTRODUCTION: Stiff Person Syndrome (SPS) is a rare autoim",Target appears localised in full proceedings text; trimming/manual review is still required.,2026-04-10T08:35:33.995689+00:00
