paper_id,covidence_id,title,authors,source_filename,source_text_json_path,trimmed_text_json_path,n_pages,abstract_block_count,title_like_line_count,author_like_line_count,program_marker_count,proceedings_signal_score,proceedings_detected,index_detected,index_confidence,index_listed_page,index_prev_code,index_next_code,page_map_method,estimated_offset,offset_confidence,fallback_triggered,trim_status,trim_reason,trim_method,trim_mode,matched_block_code,matched_block_title,title_score,author_score,match_score,start_rule,end_rule,body_signal_count,spillover_flag,header_only_flag,candidate_rank,start_page_index,end_page_index,start_line_global_index,end_line_global_index_exclusive,trimmed_at_utc
1229,1229,Progressive encephalomyelitis with rigidity and myoclonus (PERM) associated with glycine receptor antibodies as first manifestation of hodgkin's lymphoma: A case report,Borellini L.; Lanfranconi S.; Trezzi I.; Franco G.; Di Fonzo A.; Bonato S.; Bresolin N.,1229_Borellini L. et al. - 2016 - Progressive encephalomyelitis with rigidity and my.pdf,data\extraction_json\text\1229.json,qa\trimming\reports\batch_003\text_trimmed\1229.json,234,65,288,232,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,P11168,P11168 Progressive encephalomyelitis with rigidity and myoclonus (PERM) associated with glycine receptor antibodies as first manifestation of Hodgkin’s lymphoma: a,0.8565,1.0000,0.8924,,,5,false,false,1,79,79,6468,6512,2026-04-10T02:00:57.554366+00:00
1230,1230,Stiff Person Syndrome: A female case report with focal onset and multiple limb involvement,Vaz S.; Barros A.; Calado A.; Sequeira J.; Melancia D.; Fernandes A.,1230_Vaz S. et al. - 2016 - Stiff Person Syndrome A female case report with f.pdf,data\extraction_json\text\1230.json,qa\trimming\reports\batch_003\text_trimmed\1230.json,279,58,281,286,1,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,P32164,P32164 Stiff Person Syndrome: a female case report with focal onset and multiple limb involvement,0.9868,1.0000,0.9901,,,4,false,false,1,228,228,18442,18485,2026-04-10T02:01:27.401642+00:00
1231,1231,Therapeutic challenges of stiff person syndrome: A case report,Varga E.T.; Gyorgyi Md T.; Vecsei L.,1231_Varga E.T. et al. - 2016 - Therapeutic challenges of stiff person syndrome A.pdf,data\extraction_json\text\1231.json,qa\trimming\reports\batch_003\text_trimmed\1231.json,279,58,281,286,1,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,P32209,P32209 Therapeutic challenges of stiff person syndrome: a case report,0.9810,1.0000,0.9858,,,5,false,false,1,253,253,20490,20531,2026-04-10T02:01:54.501192+00:00
1233,1233,Stiff person syndrome,Dosekova P.; Krastev G.; Haring J.; Lackovic R.,1233_mds.26688.pdf,data\extraction_json\text\1233.json,qa\trimming\reports\batch_003\text_trimmed\1233.json,697,92,444,270,0,6,true,true,0.0903,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,1791,1791 Stiff person syndrome,0.9628,1.0000,0.9721,,,6,false,false,1,590,590,71561,71599,2026-04-10T02:03:08.717969+00:00
1237,1237,Stiff person syndrome: Case series,Sasse E.; Amorelli G.; Spitz M.; Germano C.S.B.; Vasconcellos L.F.,1237_Sasse E. et al. - 2016 - Stiff person syndrome Case series.pdf,data\extraction_json\text\1237.json,qa\trimming\reports\batch_003\text_trimmed\1237.json,697,92,444,270,0,6,true,true,0.0834,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,1822,1822 Stiff person syndrome: Case series,0.9754,1.0000,0.9815,,,5,false,false,1,600,600,73426,73469,2026-04-10T02:04:03.040812+00:00
1239,1239,Stiff-person syndrome and hypogammaglobulinaemia: An unusual combination,Suratannon N.; Dalm V.; Van Bilsen K.; Van Paassen P.; Tervaert J.W.C.; Driessen G.J.; Wentink M.W.; Van Der Burg M.; Van Hagen P.M.,1239_Suratannon N. et al. - 2016 - Stiff-person syndrome and hypogammaglobulinaemia .pdf,data\extraction_json\text\1239.json,qa\trimming\reports\batch_003\text_trimmed\1239.json,92,99,550,484,0,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,1001,1001 Stiff-person syndrome and hypogammaglobulinaemia: an unusual combination,0.9881,0.6250,0.8973,,,4,false,false,1,37,37,6196,6275,2026-04-10T02:04:44.053979+00:00
1242,1242,Stiff-person syndrome in association with cerebellar ataxia: Overlapping syndrome: A case report,Chauhan V.H.; Jowkar A.A.,1242_Chauhan V.H. and Jowkar A.A. - 2016 - Stiff-person syndrome in association with cerebell.pdf,data\extraction_json\text\1242.json,qa\trimming\reports\batch_003\text_trimmed\1242.json,265,564,386,1446,0,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,M311WIP,Stiff-Person Syndrome in Association with,0.8301,0.0000,0.6226,,,1,false,false,1,235,235,26408,26422,2026-04-10T02:05:14.985690+00:00
1245,1245,Bilateral hip fracture during hospitalization for spasm exacerbation in an adult with stiff person syndrome: A case report,Podobinski T.K.; Mimbella P.C.; Irvine M.J.; Verduzco-Gutierrez M.,1245_Podobinski-2016-Bilateral hip fracture during.pdf,data\extraction_json\text\1245.json,qa\trimming\reports\batch_003\text_trimmed\1245.json,2,5,29,32,0,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Spasm Exacerbation in an Adult with Stiff Person Syndrome: A Case Report,0.8764,0.2500,0.6289,backtrack_title_cluster,next_abstract_boundary,4,false,false,1,0,1,108,138,2026-04-10T02:05:37.292041+00:00
1246,1246,Acute rehabilitation of a patient with stiff person syndrome (SPS) and GAD-antibody cerebellar Ataxia: A case report,Strong N.A.; Love N.F.; Brusky K.M.; Salim S.,1246_Strong-2016-Acute rehabilitation of a patient.pdf,data\extraction_json\text\1246.json,qa\trimming\reports\batch_003\text_trimmed\1246.json,2,3,33,31,0,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,Poster 360,Acute Rehabilitation of a Patient with Stiff Person Syndrome (SPS) and GAD-Antibody Cerebellar Ataxia:,0.9444,0.5000,0.6878,backtrack_abstract_boundary,next_abstract_boundary,4,false,false,1,0,1,83,128,2026-04-10T02:05:58.287657+00:00
1249,1249,Thymic abnormalities and stiff person syndrome,Yanlin R.C.; Kabir T.; Asmat A.; Basheer D.; Aneez A.,1249_Yanlin R.C. et al. - 2016 - Thymic abnormalities and stiff person syndrome.pdf,data\extraction_json\text\1249.json,,1,0,5,8,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
