paper_id,covidence_id,title,authors,source_filename,source_text_json_path,trimmed_text_json_path,n_pages,abstract_block_count,title_like_line_count,author_like_line_count,program_marker_count,proceedings_signal_score,proceedings_detected,index_detected,index_confidence,index_listed_page,index_prev_code,index_next_code,page_map_method,estimated_offset,offset_confidence,fallback_triggered,trim_status,trim_reason,trim_method,trim_mode,matched_block_code,matched_block_title,title_score,author_score,match_score,start_rule,end_rule,body_signal_count,spillover_flag,header_only_flag,candidate_rank,start_page_index,end_page_index,start_line_global_index,end_line_global_index_exclusive,trimmed_at_utc
1339,1339,Anti-GAD65 antibody testing at a tertiary care center,Vodopivec I.; Loomis A.; Baron J.; Cho T.; Bhattacharyya S.,1339_Vodopivec - Anti-GAD65 tertiary.pdf,data\extraction_json\text\1339.json,,1,0,4,2,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1343,1343,Case control analysis of glycine receptor autoimmunity,Lopez-Chiriboga A.S.; Hinson S.; Bower J.; Matsumoto J.; Hassan A.; Basal E.; Lennon V.; Pittock S.; McKeon A.,1343_Lopez - Case Control Analysis of Glycine Receptor Autoimmunity.pdf,data\extraction_json\text\1343.json,,2,0,4,8,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1381,1381,Determination of antibodies to GAD67 and other antigens in patients with GAD65 antibody-associated syndromes,Gresa-Arribas N.; Arino H.; Sabater L.; Caballero E.; Alba M.; Martinez-Hernandez E.; Petit M.; Saiz A.; Dalmau J.; Graus F.,1381_Gresa - Determination of Antibodies to GAD67 and Other Antigens in Patients with GAD65 Antibody.pdf,data\extraction_json\text\1381.json,,1,1,7,4,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1388,1388,A retrospective analysis of patient-reported outcomes for 34 patients with stiff person syndrome receiving home IVIg infusions,Ladha S.; Ayer G.; Souayah N.,1388_Ladha - A Retrospective Analysis Of Patient.pdf,data\extraction_json\text\1388.json,,1,1,7,2,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1394,1394,Inpatient physiotherapy management for stiff person syndrome,Kahraman T.; Balci B.; Sengun I.S.,1394_Kahraman Inpatient physiotherapy management for stiff person syndrome.pdf,data\extraction_json\text\1394.json,,5,16,70,42,1,1,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
1395,1395,An atypical Stiff-Person Syndrome associated with type 3 autoimmune polyglandular syndrome,Viana P.; Abreu L.; Fonseca V.R.; Cortes M.; Neutel D.; Pita Lobo P.; Albuquerque L.,1395_Atypical - s00415-014-7337-4.pdf,data\extraction_json\text\1395.json,qa\trimming\reports\batch_005\text_trimmed\1395.json,524,93,478,434,2,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,PP4124,PP4124 An atypical Stiff-Person syndrome associated with type 3 autoimmune polyglandular syndrome,0.9869,1.0000,0.9902,,,4,false,false,1,433,433,48260,48295,2026-04-10T02:09:37.026267+00:00
1397,1397,Reducing excess stiffness in stiff-person syndrome using CBT: A case study,Morris L.L.; Dysch L.; Salkovskis P.M.,1397_Movement Disorders - 2014 - - Poster Presentations.pdf,data\extraction_json\text\1397.json,qa\trimming\reports\batch_005\text_trimmed\1397.json,571,92,380,182,1,8,true,true,0.1193,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,65,65 Reducing excess stiffness in stiff-person syndrome using CBT: A case study,0.9930,1.0000,0.9947,,,6,false,false,1,22,23,2619,2649,2026-04-10T02:10:27.834735+00:00
1398,1398,A neurological syndrome in a patient with anti glutamic acid decarboxylase (GAD) antibodies,Rachana G.; Tarannum K.,1398_mds.25914.pdf,data\extraction_json\text\1398.json,qa\trimming\reports\batch_005\text_trimmed\1398.json,571,92,380,182,0,6,true,true,0.0800,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,321,321 A neurological syndrome in a patient with anti glutamic acid decarboxylase (GAD) antibodies,0.9923,1.0000,0.9942,,,5,false,false,1,124,124,13482,13516,2026-04-10T02:11:10.357252+00:00
1401,1401,Pseudohemidystonia associated with anti-GAD antibodies,Kenda J.; Kojovic M.; Trost M.; Zupancic N.; Pirtosek Z.; Gregoric Kramberger M.,1401_kenda2015.pdf,data\extraction_json\text\1401.json,qa\trimming\reports\batch_005\text_trimmed\1401.json,2,7,26,12,1,7,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,(Pseudo)hemidystonia associated with anti-glutamic acid decarboxylase antibodies – a case,0.7900,0.5000,0.6067,backtrack_title_cluster,next_abstract_boundary,1,false,false,1,0,0,0,74,2026-04-09T17:25:05.822056+00:00
1407,1407,Increased cortical excitability in patients with stiff person syndrome assessed by paired-pulse transcranial magnetic stimulation. A case study of two patients,Wilenius J.; Vaalto S.; Toppila J.; Partanen J.,1407_Wilenius P1022 Increased cortical excitability.pdf,data\extraction_json\text\1407.json,qa\trimming\reports\batch_005\text_trimmed\1407.json,1,2,13,11,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,P1022,Increased cortical excitability in patients with stiff person syndrome assessed by paired-pulse transcranial magnetic stimulation. A case study of two patients,1.0000,1.0000,0.9179,backtrack_abstract_boundary,next_abstract_boundary,3,false,false,1,0,0,33,65,2026-04-10T02:11:15.019395+00:00
